,AMIE,Nombre_Institucion,Codigo_Provincia,Provincia,Codigo_Canton,Canton,Codigo_Parroquia,Parroquia,Zona_Administrativa,Denominacion_Distrito,Codigo_Distrito,Codigo_Circuito_Educativo,Unidad_Administrativa_Circuital,Casos_excepcionales,Sostenimiento,Regimen_Escolar,Jurisdiccion,Tipo_de_Educacion,Modalidad,Jornada,Nivel,Etnia,Nacionalidad,Pueblo,Georeferencia,Institucion_responsable,Tipo_Acceso,Numero_de_estudiantes,Numero_de_docentes,Estado
2397,11H01615,ESCUELA PINTAC,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,45,4,Activa
2398,11H01616,ESCUELA ABDON ARMAS,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,19,1,Activa
2399,11H01618,JOSE MIGUEL VALENCIA,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
2400,11H01619,LUIS FELIPE  BORJA,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,103,8,Activa
2401,11H01620,23 DE ENERO,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,11,1,Activa
2402,11H01621,NAZACOTA PUENTO,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,30,3,Activa
2403,11H01622,VICENTE VALDIVIESO MORA,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,16,1,Activa
2404,11H01626,DOLORES VEINTIMILLA DE GALINDO,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,5,1,Activa
2405,11H01607,COLEGIO GALO ROLANDO VELEZ RIVERA,11,LOJA,1113,ZAPOTILLO,111354,PALETILLAS,Zona 7,ZAPOTILLO,11D09,11D09C02,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,168,12,Activa
2406,11H01918,UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXTENSION MANGAHURQUILLO,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,,,NO,0.0,Terrestre,112,5,Activa
2407,11H01612,BATALLON CAYAMBE,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,25,2,Activa
2408,11H01617,27 DE FEBRERO,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,39,3,Activa
2409,11H01623,PRIMERO DE MAYO,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,29,2,Activa
2410,11H01543,GENERAL FRANCISCO ROBLES,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,29,2,Activa
2411,11H01559,UNIDAD EDUCATIVA A DISTANCIA DE LOJA EXTENSION JUAN PABLO II,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,51,4,Activa
2412,11H01564,MANGAHURCO,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,48,13,Activa
2413,11H01565,GREGORIO MARAÑON,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,74,8,Activa
2414,11H01567,PLAZA LEDESMA,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,34,3,Activa
2415,11H01568,NEVADO COTACACHI,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
2416,11H01569,CARLOS ALBERTO SANCHEZ GALLO,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,17,1,Activa
2417,11H01570,AMERICA ESCUELA FISCAL,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,1,Activa
2418,11H01572,ORIENTE,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
2419,11H01573,UNIDAD EDUCATIVA A DISTANCIA DE LOJA TOMAS MONTOYA  CAZADEROS,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscomisional,SIERRA,Hispana,Popular Permanente,A Distancia,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,26,4,Activa
2420,11H01574,LORENZO DE HEREDIA,11,LOJA,1113,ZAPOTILLO,111355,BOLASPAMBA,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,3,Activa
2421,11H01575,SLDO SEGUNDO NARVAEZ,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,12,1,Activa
2422,11H01571,BARON DE HUMBOLTH,11,LOJA,1113,ZAPOTILLO,111351,CAZADEROS,Zona 7,ZAPOTILLO,11D09,11D09C03_06,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,47,7,Activa
2423,11H01797,NICOLAS BURNEO ARIAS,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,1,Activa
2424,11H01602,MANUEL FERNANDO GRANDA,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
2425,11H01576,MANUEL GONZALO BUSTAMANTE BUSTAMANTE,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,19,1,Activa
2426,11H01577,BERNARDINA MONCADA MONCADA,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,17,1,Activa
2427,11H01578,CABO DANIEL MARTINEZ,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,2,Activa
2428,11H01580,MARIA GENOVEVA ORTIZ,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,11,1,Activa
2429,11H01581,GLORIA VICENTA CHIRIBOGA,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
2430,11H01582,NICOLAS BURNEO ARIAS,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Popular Permanente,Presencial,Matutina,Educación Básica y Artesanal P.P,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,25,3,Activa
2431,11H01583,SEIS DE DICIEMBRE,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,12,2,Activa
2432,11H01584,30 DE AGOSTO,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
2433,11H01585,BATALLON GENERAL CORDOVA,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,43,4,Activa
2434,11H01586,LOS ANDES,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,2,Activa
2435,11H01587,4 DE AGOSTO,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,1,Activa
2436,11H01579,ZAMORA,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,77,7,Activa
2437,11H01926,VOLUNTAD Y DESARROLLO,11,LOJA,1113,ZAPOTILLO,111352,GARZAREAL,Zona 7,ZAPOTILLO,11D09,11D09C04,,,Fiscal,SIERRA,Hispana,No Escolarizado,Presencial,Vespertina,No escolarizado,Mestiza,,,,,Terrestre,11,0,Activa
2438,11H01807,VICTOR HUGO ENCALADA,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,5,1,Activa
2439,11H01746,REPUBLICA DEL SALVADOR,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
2440,11H01591,ESCUELA 22 DE JULIO,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
2441,11H01592,PUERTO RICO,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
2442,11H01593,ING.JULIO GONZALO HIDALGO,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,75,8,Activa
2443,11H01594,GABRIEL GARCIA MARQUEZ,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
2444,11H01595,WILFRIDO VIDAL SANCHEZ,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,23,2,Activa
2445,11H01596,LUIS CARPIO MORA,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,2,1,Activa
2446,11H01598,ARENILLAS,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
2447,11H01599,JUAN HERMES REQUENA RAMIREZ,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,12,1,Activa
2448,11H01601,DR. TEODORO SANCHEZ,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,3,1,Activa
2449,11H01588,ZAPOTILLO,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,5,1,Activa
2450,11H01589,FRONTERA SUR,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
2451,11H01590,FRANCISCO DE ORELLANA,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,SI,0.0,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,100,11,Activa
2452,11H01600,CENTINELA DEL SUR,11,LOJA,1113,ZAPOTILLO,111353,LIMONES,Zona 7,ZAPOTILLO,11D09,11D09C05,,,Fiscal,SIERRA,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,,,Terrestre,7,1,Activa
2453,19H00536,MANUEL  BEJARANO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190752,TRIUNFO-DORADO,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,12,1,Activa
2454,19H00556,UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXTEN SAN ISIDRO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscomisional,ORIENTE,Hispana,Popular Permanente,A Distancia,Matutina y Vespertina,Educación Básica y Bachillerato,Mestiza,,,NO,0.0,Terrestre,47,6,Activa
2455,19H00570,PRIMARIA POPULAR SANTA CLARA ,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Popular Permanente,Presencial,Vespertina,Educación Básica y Alfabetización P.P.,Mestiza,,,NO,0.0,Terrestre,14,1,Activa
2456,19H00571,PRIMARIA POPULAR ZUMBI,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Popular Permanente,Presencial,Matutina y Vespertina,Alfabetización P.P,Mestiza,,,NO,0.0,Terrestre,15,1,Activa
2457,19H00389,UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH EXTEN ZUMBI,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscomisional,ORIENTE,Hispana,Popular Permanente,A Distancia,Matutina y Vespertina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,0.0,Terrestre,80,6,Activa
2458,19B00060,AGUSTIN TSAMAREIN CHUMAPI,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190752,TRIUNFO-DORADO,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Bilingüe,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Indígena,Shuar,Shuar,NO,1.0,Terrestre,85,6,Activa
2459,19H00373,CANTON CHINCHIPE,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,7,1,Activa
2460,19H00374,GENERAL PINTAG,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190753,PANGUINTZA,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,13,2,Activa
2461,19H00375,LUZ DE AMERICA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190752,TRIUNFO-DORADO,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,27,3,Activa
2462,19H00379,BENIGNO MALO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,9,1,Activa
2463,19H00381,UNIDAD EDUC EXPERIMENTAL A DISTANCIA ZAMORA CH  EXT EL DORADO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190752,TRIUNFO-DORADO,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscomisional,ORIENTE,Hispana,Popular Permanente,A Distancia,Matutina y Vespertina,Educación Básica y Bachillerato,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,83,6,Activa
2464,19H00382,REGIÓN AMAZONICA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
2465,19H00383,EMILIANO ORTEGA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190752,TRIUNFO-DORADO,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,10,1,Activa
2466,19H00385,VICTOR EMILIO ESTRADA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,6,1,Activa
2467,19H00387,ANITA VILLAMIL ICAZA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,8,1,Activa
2468,19H00388,ALFREDO BAQUERIZO MORENO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,27,3,Activa
2469,19H00390,CAMILO PONCE ENRRIQUEZ,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,23,1,Activa
2470,19H00394,CIUDAD DE LATACUNGA,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190753,PANGUINTZA,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Inicial y Educacción Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,373,18,Activa
2471,19H00395,ESCUELA 27 DE FEBRERO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,18,1,Activa
2472,19H00396,24 DE MAYO,19,ZAMORA CHINCHIPE,1907,CENTINELA DEL CONDOR,190750,ZUMBI,Zona 7,NANGARITZA – CENTINELA DEL CÓNDOR – PAQUISHA,19D02,19D02C04,,0.0,Fiscal,ORIENTE,Hispana,Educación regular,Presencial,Matutina,Educación Básica,Mestiza,No aplica,No Aplica,NO,1.0,Terrestre,11,1,Activa
